sensor_strategy,patch_id,block_id,year,vegetation_type,validation_confidence,validation_status,built_fraction_1000m,crop_context_1000m,n_observations,summer_observations,max_active_season_gap_days,temporal_qc_pass,include_confirmatory,peak_NDVI,summer_NDVI
C_platform_aware,C07_16_grass_E1,C07_16,2019,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,24,5,33.0,True,False,0.6260445937041683,0.5690953862519418
C_platform_aware,C07_16_grass_E1,C07_16,2020,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,28,3,45.0,True,False,0.6406422959379549,0.5103296703296704
C_platform_aware,C07_16_grass_E1,C07_16,2021,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,32,6,40.0,True,False,0.5207477925194111,0.4608866719676291
C_platform_aware,C07_16_grass_E1,C07_16,2022,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,31,6,37.0,True,False,0.644421695943307,0.5753210421294745
C_platform_aware,C07_16_grass_E1,C07_16,2023,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,26,3,27.0,True,False,0.6349038461538462,0.5462675692583523
C_platform_aware,C07_16_grass_E1,C07_16,2024,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,23,6,83.0,False,False,0.6055407371344557,0.589078754338787
C_platform_aware,C07_16_grass_E1,C07_16,2025,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,34,5,31.0,True,False,0.543211449369429,0.3534100974313551
C_platform_aware,C08_02_tree_E1,C08_02,2017,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,21,5,39.0,True,True,0.7298024253345156,0.714792899408284
C_platform_aware,C08_02_tree_E1,C08_02,2018,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,18,3,51.0,False,False,0.761421234102426,0.705408246893548
C_platform_aware,C08_02_tree_E1,C08_02,2019,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,22,4,38.0,True,True,0.7953509210898869,0.7646403033582059
C_platform_aware,C08_02_tree_E1,C08_02,2020,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,17,2,64.0,False,False,0.7803777828817716,0.8166763336582393
C_platform_aware,C08_02_tree_E1,C08_02,2021,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,18,0,105.0,False,False,0.8027289175414681,
C_platform_aware,C08_02_tree_E1,C08_02,2022,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,28,6,31.0,True,True,0.8285010960935512,0.8355393732098368
C_platform_aware,C08_02_tree_E1,C08_02,2023,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,32,5,23.0,True,True,0.8171295176540259,0.7659856725921994
C_platform_aware,C08_02_tree_E1,C08_02,2024,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,23,5,39.0,True,True,0.8960458739768525,0.8941947315018257
C_platform_aware,C08_02_tree_E1,C08_02,2025,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,30,7,31.0,True,True,0.9015057405753356,0.8659682673963284
C_platform_aware,C08_02_grass_E1,C08_02,2017,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,23,5,36.0,True,False,0.4885425269033036,0.45223936029815304
C_platform_aware,C08_02_grass_E1,C08_02,2018,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,17,2,51.0,False,False,0.4823744656400481,0.48985042895197106
C_platform_aware,C08_02_grass_E1,C08_02,2019,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,18,4,67.0,False,False,0.4748076578707355,0.38267379036698534
C_platform_aware,C08_02_grass_E1,C08_02,2020,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,18,2,64.0,False,False,0.46013604274119835,0.4337805378189941
C_platform_aware,C08_02_grass_E1,C08_02,2021,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,18,1,58.0,False,False,0.4902749831886519,0.4542759760848092
C_platform_aware,C08_02_grass_E1,C08_02,2022,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,27,6,26.0,True,False,0.481162857796887,0.33690453775636375
C_platform_aware,C08_02_grass_E1,C08_02,2023,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,29,3,35.0,True,False,0.5386784648317411,0.4408284023668639
C_platform_aware,C08_02_grass_E1,C08_02,2024,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,20,3,79.0,False,False,0.4470574470989051,0.35278463824496054
C_platform_aware,C08_02_grass_E1,C08_02,2025,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,30,7,40.0,True,False,0.5801556884980092,0.47443194749431433
C_platform_aware,C09_12_tree_E1,C09_12,2017,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,26,6,40.0,True,False,0.7850829525264605,0.7306339203205574
C_platform_aware,C09_12_tree_E1,C09_12,2018,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,29,6,38.0,True,False,0.8126941855304038,0.7259939535387827
C_platform_aware,C09_12_tree_E1,C09_12,2019,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,25,5,31.0,True,False,0.7809068948086483,0.7126109239025353
C_platform_aware,C09_12_tree_E1,C09_12,2020,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,29,4,35.0,True,False,0.8373644465767415,0.8063844930586512
C_platform_aware,C09_12_tree_E1,C09_12,2021,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,31,6,35.0,True,False,0.8148400272294077,0.7849208977793402
C_platform_aware,C09_12_tree_E1,C09_12,2022,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,31,7,42.0,True,False,0.9077639999847713,0.7595878649112766
C_platform_aware,C09_12_tree_E1,C09_12,2023,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,31,3,25.0,True,False,0.8846870606195589,0.7905759162303663
C_platform_aware,C09_12_tree_E1,C09_12,2024,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,22,5,90.0,False,False,0.884977868053353,0.7220324678986145
C_platform_aware,C09_12_tree_E1,C09_12,2025,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,36,5,32.0,True,False,0.644104973544974,0.5004566721764465
C_platform_aware,C09_12_grass_E1,C09_12,2017,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,27,7,39.0,True,False,0.6019696388520216,0.41230795870183234
C_platform_aware,C09_12_grass_E1,C09_12,2018,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,26,5,38.0,True,False,0.4686381088517415,0.45736837822378906
C_platform_aware,C09_12_grass_E1,C09_12,2019,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,24,7,31.0,True,False,0.5636284811883774,0.5022210057489256
C_platform_aware,C09_12_grass_E1,C09_12,2020,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,27,4,40.0,True,False,0.6171861991060928,0.4899312832416275
C_platform_aware,C09_12_grass_E1,C09_12,2021,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,29,4,35.0,True,False,0.5378353714793752,0.5018382925204375
C_platform_aware,C09_12_grass_E1,C09_12,2022,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,33,7,42.0,True,False,0.5975023403267177,0.5071856257657515
C_platform_aware,C09_12_grass_E1,C09_12,2023,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,31,6,27.0,True,False,0.6769944250901064,0.6556935942833261
C_platform_aware,C09_12_grass_E1,C09_12,2024,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,25,5,65.0,False,False,0.6985878328715968,0.6778398510242086
C_platform_aware,C09_12_grass_E1,C09_12,2025,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,37,5,31.0,True,False,0.7147514000032387,0.6940107862617088
C_platform_aware,C09_15_tree_E1,C09_15,2017,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,28,6,37.0,True,False,0.6999244887403286,0.6996429409269768
C_platform_aware,C09_15_tree_E1,C09_15,2018,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,27,7,33.0,True,False,0.8002987610080965,0.7174827867550886
C_platform_aware,C09_15_tree_E1,C09_15,2019,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,21,6,31.0,True,False,0.7097936107685215,0.6583415955718672
C_platform_aware,C09_15_tree_E1,C09_15,2020,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,20,3,45.0,True,False,0.7902559816902642,0.8052631578947368
C_platform_aware,C09_15_tree_E1,C09_15,2021,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,23,4,52.0,False,False,0.7492747428343155,0.7674173519298122
C_platform_aware,C09_15_tree_E1,C09_15,2022,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,31,7,42.0,True,False,0.7158331960527522,0.5890595557585794
C_platform_aware,C09_15_tree_E1,C09_15,2023,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,27,4,28.0,True,False,0.7965030494930114,0.7971469127309477
C_platform_aware,C09_15_tree_E1,C09_15,2024,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,26,5,35.0,True,False,0.8113580320286718,0.8040929862904828
C_platform_aware,C09_15_tree_E1,C09_15,2025,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,36,4,31.0,True,False,0.1152675971199216,0.02592890201762725
C_platform_aware,C09_15_grass_E1,C09_15,2017,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,25,7,50.0,False,False,0.5210484854282176,0.3277994716092899
C_platform_aware,C09_15_grass_E1,C09_15,2018,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,30,6,33.0,True,False,0.5039403984541578,0.4808102345415778
C_platform_aware,C09_15_grass_E1,C09_15,2019,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,27,6,31.0,True,False,0.6311562132934073,0.6174638158795017
C_platform_aware,C09_15_grass_E1,C09_15,2020,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,28,3,45.0,True,False,0.5411794538532193,0.5120113047574189
C_platform_aware,C09_15_grass_E1,C09_15,2021,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,29,4,41.0,True,False,0.5255321754811595,0.4293619321781136
C_platform_aware,C09_15_grass_E1,C09_15,2022,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,31,6,42.0,True,False,0.5954756023872876,0.5516676430308933
C_platform_aware,C09_15_grass_E1,C09_15,2023,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,30,4,38.0,True,False,0.6653842066671627,0.6803647608229206
C_platform_aware,C09_15_grass_E1,C09_15,2024,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,25,4,40.0,True,False,0.5892138775089275,0.45138305275343854
C_platform_aware,C09_15_grass_E1,C09_15,2025,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,37,6,18.0,True,False,0.4522234540283653,0.2762389065694094
C_platform_aware,C10_02_tree_E1,C10_02,2017,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,17,3,45.0,True,True,0.6633808721273944,0.6563281503157585
C_platform_aware,C10_02_tree_E1,C10_02,2018,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,19,4,35.0,True,True,0.696072109425433,0.6833901685408565
C_platform_aware,C10_02_tree_E1,C10_02,2019,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,22,5,31.0,True,True,0.7065668681248065,0.6807909099884376
C_platform_aware,C10_02_tree_E1,C10_02,2020,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,18,2,45.0,False,False,0.7570887477610596,0.7282195602317506
C_platform_aware,C10_02_tree_E1,C10_02,2021,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,19,3,38.0,True,True,0.7730184447226777,0.7719598646462792
C_platform_aware,C10_02_tree_E1,C10_02,2022,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,30,7,31.0,True,True,0.7709943598193563,0.7428450808982909
C_platform_aware,C10_02_tree_E1,C10_02,2023,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,32,7,27.0,True,True,0.7807767117458427,0.7218207621416886
C_platform_aware,C10_02_tree_E1,C10_02,2024,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,21,5,39.0,True,True,0.7943526424401907,0.7852617604158525
C_platform_aware,C10_02_tree_E1,C10_02,2025,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,33,6,32.0,True,True,0.8548066715832096,0.7558249850327847
C_platform_aware,C10_02_grass_E1,C10_02,2017,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,18,4,45.0,True,False,0.376151941747525,0.3410530124841687
C_platform_aware,C10_02_grass_E1,C10_02,2018,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,16,4,40.0,True,False,0.4766009852216748,0.45004878966838446
C_platform_aware,C10_02_grass_E1,C10_02,2019,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,20,5,31.0,True,False,0.4997237589927442,0.4547083913228774
C_platform_aware,C10_02_grass_E1,C10_02,2020,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,18,2,45.0,False,False,0.5512484983643113,0.3976825224897241
C_platform_aware,C10_02_grass_E1,C10_02,2021,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,18,3,42.0,True,False,0.41171553775738706,0.38023026917141817
C_platform_aware,C10_02_grass_E1,C10_02,2022,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,28,7,30.0,True,False,0.42141302197050856,0.33242120871539776
C_platform_aware,C10_02_grass_E1,C10_02,2023,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,32,5,31.0,True,False,0.5117148322445412,0.5015492669522574
C_platform_aware,C10_02_grass_E1,C10_02,2024,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,17,4,55.0,False,False,0.4811919642268096,0.4811919642268096
C_platform_aware,C10_02_grass_E1,C10_02,2025,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,34,9,31.0,True,False,0.5579994674169656,0.550608666666154
C_platform_aware,C10_08_tree_E1,C10_08,2017,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,25,5,45.0,True,True,0.7801883731510258,0.7546821419150621
C_platform_aware,C10_08_tree_E1,C10_08,2018,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,28,5,33.0,True,True,0.8496837641051375,0.7427496125747178
C_platform_aware,C10_08_tree_E1,C10_08,2019,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,26,7,33.0,True,True,0.8375619116333276,0.722563423605954
C_platform_aware,C10_08_tree_E1,C10_08,2020,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,28,4,45.0,True,True,0.8343799807289615,0.8521488756928897
C_platform_aware,C10_08_tree_E1,C10_08,2021,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,28,6,40.0,True,True,0.8492619297428696,0.7743710341580938
C_platform_aware,C10_08_tree_E1,C10_08,2022,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,29,5,48.0,False,False,0.8563065488168852,0.8055384614690587
C_platform_aware,C10_08_tree_E1,C10_08,2023,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,27,2,35.0,False,False,0.8652240271781481,0.3999954462910767
C_platform_aware,C10_08_tree_E1,C10_08,2024,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,23,4,36.0,True,True,0.8815373556460395,0.8059327408411305
C_platform_aware,C10_08_tree_E1,C10_08,2025,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,36,5,31.0,True,True,0.9021294592233189,0.8971597649825456
C_platform_aware,C10_08_grass_E1,C10_08,2017,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,26,5,50.0,False,False,0.42606690850482964,0.4034432660942431
C_platform_aware,C10_08_grass_E1,C10_08,2018,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,29,7,33.0,True,False,0.4809720311783585,0.4388121767614372
C_platform_aware,C10_08_grass_E1,C10_08,2019,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,24,4,31.0,True,False,0.49788121261228063,0.4968186264529473
C_platform_aware,C10_08_grass_E1,C10_08,2020,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,28,3,35.0,True,False,0.49936618024738805,0.5059157595835305
C_platform_aware,C10_08_grass_E1,C10_08,2021,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,31,7,40.0,True,False,0.5309568480300189,0.4799807042932947
C_platform_aware,C10_08_grass_E1,C10_08,2022,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,29,5,48.0,False,False,0.526222209649255,0.4680306905370844
C_platform_aware,C10_08_grass_E1,C10_08,2023,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,27,1,48.0,False,False,0.5871422371403491,0.5365399946850917
C_platform_aware,C10_08_grass_E1,C10_08,2024,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,25,5,62.0,False,False,0.6835005684568367,0.6020104343048401
C_platform_aware,C10_08_grass_E1,C10_08,2025,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,34,5,32.0,True,False,0.6800827902770206,0.6556010959873737
C_platform_aware,C11_07_tree_E1,C11_07,2017,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,16,4,45.0,True,True,0.6823033097552544,0.6709156101642072
C_platform_aware,C11_07_tree_E1,C11_07,2018,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,11,2,63.0,False,False,0.6643155069724876,0.6373448498223153
C_platform_aware,C11_07_tree_E1,C11_07,2019,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,16,4,52.0,False,False,0.7265462922520526,0.681486066866035
C_platform_aware,C11_07_tree_E1,C11_07,2020,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,12,2,55.0,False,False,0.7801449975217098,0.7294871707078733
C_platform_aware,C11_07_tree_E1,C11_07,2021,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,14,3,49.0,False,False,0.7517302147340548,0.598001317253622
C_platform_aware,C11_07_tree_E1,C11_07,2022,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,21,4,40.0,True,True,0.693597624394342,0.7028941285387759
C_platform_aware,C11_07_tree_E1,C11_07,2023,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,23,2,56.0,False,False,0.7179472504899241,0.4040109017386789
C_platform_aware,C11_07_tree_E1,C11_07,2024,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,18,4,40.0,True,True,0.7257621275539422,0.5458044649730561
C_platform_aware,C11_07_tree_E1,C11_07,2025,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,26,4,40.0,True,True,0.7518233925922908,0.7523904731153148
C_platform_aware,C11_07_grass_E1,C11_07,2017,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,14,3,50.0,False,False,0.6774285496839427,0.4087481146304676
C_platform_aware,C11_07_grass_E1,C11_07,2018,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,14,2,51.0,False,False,0.6660227425763007,0.4955860975889529
C_platform_aware,C11_07_grass_E1,C11_07,2019,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,17,3,35.0,True,True,0.6601832761714602,0.4653953512998794
C_platform_aware,C11_07_grass_E1,C11_07,2020,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,14,2,55.0,False,False,0.6791952849694359,0.6788119974573797
C_platform_aware,C11_07_grass_E1,C11_07,2021,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,20,2,64.0,False,False,0.6588228596487372,0.42313236930291553
C_platform_aware,C11_07_grass_E1,C11_07,2022,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,21,3,32.0,True,True,0.7045273281726485,0.5899476439790576
C_platform_aware,C11_07_grass_E1,C11_07,2023,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,22,2,40.0,False,False,0.7123752132231357,0.3634177510519535
C_platform_aware,C11_07_grass_E1,C11_07,2024,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,18,4,51.0,False,False,0.6764137303696884,0.4205299578519041
C_platform_aware,C11_07_grass_E1,C11_07,2025,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,23,2,48.0,False,False,0.6618884685550492,0.5766102690910845
C_platform_aware,C11_09_tree_E1,C11_09,2017,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,17,5,37.0,True,True,0.6668030822200338,0.5836177474402731
C_platform_aware,C11_09_tree_E1,C11_09,2018,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,22,7,40.0,True,True,0.6606837037653653,0.5232527238905129
C_platform_aware,C11_09_tree_E1,C11_09,2019,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,21,5,31.0,True,True,0.6961179820006226,0.5817039898106402
C_platform_aware,C11_09_tree_E1,C11_09,2020,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,17,4,35.0,True,True,0.6991953698475438,0.6828687387277228
C_platform_aware,C11_09_tree_E1,C11_09,2021,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,19,7,22.0,True,True,0.6782120270604851,0.5593558601284174
C_platform_aware,C11_09_tree_E1,C11_09,2022,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,30,5,40.0,True,True,0.7957457856742476,0.710691823899371
C_platform_aware,C11_09_tree_E1,C11_09,2023,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,29,3,35.0,True,True,0.8128119925376249,0.632760898282695
C_platform_aware,C11_09_tree_E1,C11_09,2024,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,23,5,63.0,False,False,0.7618608150092906,0.7242293055882927
C_platform_aware,C11_09_tree_E1,C11_09,2025,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,32,3,43.0,True,True,0.7902642244732181,0.7556420233463034
C_platform_aware,C11_09_grass_E1,C11_09,2017,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,24,4,45.0,True,True,0.6775658379907793,0.6675391267558461
C_platform_aware,C11_09_grass_E1,C11_09,2018,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,31,6,33.0,True,True,0.7533224944797869,0.6758700675392861
C_platform_aware,C11_09_grass_E1,C11_09,2019,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,29,7,31.0,True,True,0.7665896135746006,0.6744526667475303
C_platform_aware,C11_09_grass_E1,C11_09,2020,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,29,4,45.0,True,True,0.8103514283851019,0.7796509973562614
C_platform_aware,C11_09_grass_E1,C11_09,2021,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,32,7,35.0,True,True,0.734165562709282,0.651911112953376
C_platform_aware,C11_09_grass_E1,C11_09,2022,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,29,5,60.0,False,False,0.768080487727305,0.6599040944300997
C_platform_aware,C11_09_grass_E1,C11_09,2023,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,27,2,48.0,False,False,0.7464486638392276,0.6949898249361586
C_platform_aware,C11_09_grass_E1,C11_09,2024,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,26,5,32.0,True,True,0.738377781922985,0.7050580711317852
C_platform_aware,C11_09_grass_E1,C11_09,2025,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,34,4,31.0,True,True,0.776395555172711,0.6457540880348802
C_platform_aware,C12_10_tree_E1,C12_10,2017,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,22,5,50.0,False,False,0.708604351597742,0.6192724285660641
C_platform_aware,C12_10_tree_E1,C12_10,2018,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,24,2,40.0,False,False,0.7724175224925713,0.7557177172664837
C_platform_aware,C12_10_tree_E1,C12_10,2019,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,24,4,31.0,True,True,0.7561683551053052,0.643702985563953
C_platform_aware,C12_10_tree_E1,C12_10,2020,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,26,4,45.0,True,True,0.8237477243721736,0.8085959686487304
C_platform_aware,C12_10_tree_E1,C12_10,2021,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,27,6,40.0,True,True,0.7653919157587671,0.6806610873084378
C_platform_aware,C12_10_tree_E1,C12_10,2022,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,31,4,27.0,True,True,0.8537477148080438,0.8127771440796849
C_platform_aware,C12_10_tree_E1,C12_10,2023,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,22,1,38.0,False,False,0.8398772146148354,0.8261405672009864
C_platform_aware,C12_10_tree_E1,C12_10,2024,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,23,3,35.0,True,True,0.8293788336342885,0.7645851129850036
C_platform_aware,C12_10_tree_E1,C12_10,2025,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,36,4,32.0,True,True,0.8162357240265075,0.641374610496483
C_platform_aware,C12_10_grass_E1,C12_10,2017,grass,HIGH,MIXED / UNRELIABLE,0.5904687090861482,0.0523697302958889,25,4,37.0,True,False,0.4879953710818516,0.4848055630826193
C_platform_aware,C12_10_grass_E1,C12_10,2018,grass,HIGH,MIXED / UNRELIABLE,0.5904687090861482,0.0523697302958889,25,2,40.0,False,False,0.6307006822011663,0.37851395557980116
