patch_id,block_id,date_landsat,date_sentinel2,year,vegetation_type,s2_platform,landsat_platform,sentinel2_item_id,landsat_item_id,time_difference_days,absolute_time_difference_days,s2_ndvi,landsat_ndvi,s2_valid_sample_points,landsat_valid_sample_points,atmospheric_qa_metadata
C05_09_tree_E1,C05_09,2023-05-16,2023-05-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20230515T022531_R046_T51RUQ_20230515T092903,LE07_L2SP_118039_20230516_02_T1,-1,1,0.8783693472933839,0.6192703720960371,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-06-07,2023-06-09,2023,tree,S2B,Landsat 7,S2B_MSIL2A_20230609T022539_R046_T51RUQ_20230609T082705,LE07_L2SP_118039_20230607_02_T2,2,2,0.8886491152352181,-0.3471505858056108,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-08-09,2023-08-06,2023,tree,S2A,Landsat 8,S2A_MSIL2A_20230806T023551_R089_T51RUQ_20230806T091107,LC08_L2SP_118039_20230809_02_T1,-3,3,0.8162506638343071,0.8298594337991043,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-09-10,2023-09-10,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118038_20230910_02_T1,0,0,0.9054660681278056,0.8309018353887712,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-09-10,2023-09-10,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118039_20230910_02_T1,0,0,0.9054660681278056,0.8394708685925494,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-10-12,2023-10-15,2023,tree,S2A,Landsat 8,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LC08_L2SP_118038_20231012_02_T1,3,3,0.922124962269846,0.8236711379417695,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-10-12,2023-10-15,2023,tree,S2A,Landsat 8,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LC08_L2SP_118039_20231012_02_T1,3,3,0.922124962269846,0.8254968164502573,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-10-15,2023-10-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119038_20231015_02_T1,0,0,0.922124962269846,0.7453120736033684,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-10-15,2023-10-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119039_20231015_02_T1,0,0,0.922124962269846,0.7696973541281789,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-11-13,2023-11-14,2023,tree,S2A,Landsat 8,S2A_MSIL2A_20231114T023941_R089_T51RUQ_20241112T140138,LC08_L2SP_118038_20231113_02_T1,1,1,0.7919892292157523,0.774323242303958,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-11-13,2023-11-14,2023,tree,S2A,Landsat 8,S2A_MSIL2A_20231114T023941_R089_T51RUQ_20241112T140138,LC08_L2SP_118039_20231113_02_T1,1,1,0.7919892292157523,0.7741173247491524,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.8904109589041098,0.7579153457357483,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.8904109589041098,0.7584220946023337,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.8312123241795043,0.7057978200398348,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.8312123241795043,0.7110119022690538,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-03-10,2023-03-09,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.2399355877616747,0.2731008807626292,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-03-11,2023-03-09,2023,grass,S2A,Landsat 7,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LE07_L2SP_117039_20230311_02_T1,-2,2,0.2399355877616747,0.216066158005903,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-03-16,2023-03-14,2023,grass,S2B,Landsat 7,S2B_MSIL2A_20230314T023529_R089_T51RUQ_20240820T154634,LE07_L2SP_118038_20230316_02_T1,-2,2,0.2262224610424503,0.2296510389529528,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-03-26,2023-03-26,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118038_20230326_02_T1,0,0,0.2852396772662555,0.3204344621706729,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-03-26,2023-03-26,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118039_20230326_02_T1,0,0,0.2852396772662555,0.3326554438293223,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-04-27,2023-04-30,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20230430T022529_R046_T51RUQ_20230430T074524,LC09_L2SP_118038_20230427_02_T1,3,3,0.3204597701149426,0.3689704180613695,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-04-27,2023-04-30,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20230430T022529_R046_T51RUQ_20230430T074524,LC09_L2SP_118039_20230427_02_T1,3,3,0.3204597701149426,0.360473116617062,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-05-13,2023-05-15,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230515T022531_R046_T51RUQ_20230515T092903,LC09_L2SP_118038_20230513_02_T1,2,2,0.3508612873980055,0.446812439005091,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-05-16,2023-05-15,2023,grass,S2A,Landsat 7,S2A_MSIL2A_20230515T022531_R046_T51RUQ_20230515T092903,LE07_L2SP_118039_20230516_02_T1,-1,1,0.3508612873980055,0.2852453945559527,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-10-15,2023-10-15,2023,grass,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119038_20231015_02_T1,0,0,0.4525306978137168,0.4225368793672935,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-10-15,2023-10-15,2023,grass,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119039_20231015_02_T1,0,0,0.4525306978137168,0.4641693237888097,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.5108091414453367,0.488419053032286,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.5108091414453367,0.494190678029791,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.4449877750611247,0.3951848175884988,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.4449877750611247,0.4095068267508902,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-03-10,2023-03-09,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.6090727151434291,0.5778481012658232,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-03-11,2023-03-09,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LE07_L2SP_117039_20230311_02_T1,-2,2,0.6090727151434291,0.3248802500693388,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-03-26,2023-03-26,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118038_20230326_02_T1,0,0,0.7524165887121922,0.5814717020463468,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-03-26,2023-03-26,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118039_20230326_02_T1,0,0,0.7524165887121922,0.6006255326252163,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-04-27,2023-04-30,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20230430T022529_R046_T51RUQ_20230430T074524,LC09_L2SP_118038_20230427_02_T1,3,3,0.6893154837080071,0.6322837813128548,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-04-27,2023-04-30,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20230430T022529_R046_T51RUQ_20230430T074524,LC09_L2SP_118039_20230427_02_T1,3,3,0.6893154837080071,0.6429676791793784,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-05-16,2023-05-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20230515T022531_R046_T51RUQ_20230515T092903,LE07_L2SP_118039_20230516_02_T1,-1,1,0.7743869209809264,0.481550059515937,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-06-07,2023-06-09,2023,tree,S2B,Landsat 7,S2B_MSIL2A_20230609T022539_R046_T51RUQ_20230609T082705,LE07_L2SP_118039_20230607_02_T2,2,2,0.8002081165452654,-0.404027829275947,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-06-14,2023-06-14,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230614T022541_R046_T51RUQ_20230614T093521,LC09_L2SP_118038_20230614_02_T1,0,0,0.6902810911731149,0.6432474380911795,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-06-14,2023-06-14,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230614T022541_R046_T51RUQ_20230614T093521,LC09_L2SP_118039_20230614_02_T1,0,0,0.6902810911731149,0.6698852297020622,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-10-15,2023-10-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119038_20231015_02_T1,0,0,0.875917278185457,0.5500670463054873,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-10-15,2023-10-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119039_20231015_02_T1,0,0,0.875917278185457,0.5319037546495083,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.8360765871682904,0.7103179844838371,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.8360765871682904,0.7280956568859994,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.7636489288182445,0.6694882614240352,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.7636489288182445,0.6851322496211605,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-03-10,2023-03-09,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.2455315145813735,0.2511700673985226,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-03-16,2023-03-14,2023,grass,S2B,Landsat 7,S2B_MSIL2A_20230314T023529_R089_T51RUQ_20240820T154634,LE07_L2SP_118038_20230316_02_T1,-2,2,0.3354749885268472,0.2660078123921655,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-08-09,2023-08-06,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20230806T023551_R089_T51RUQ_20230806T091107,LC08_L2SP_118039_20230809_02_T1,-3,3,0.6779154207603587,0.6582514393101694,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-09-10,2023-09-10,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118038_20230910_02_T1,0,0,0.6333475116971502,0.6857211514281083,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-09-10,2023-09-10,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118039_20230910_02_T1,0,0,0.6333475116971502,0.6802027064654456,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-09-26,2023-09-25,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20230925T023531_R089_T51RUQ_20230925T091818,LC08_L2SP_118038_20230926_02_T1,-1,1,0.6985413290113451,0.5918960527126057,2,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-10-15,2023-10-15,2023,grass,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119038_20231015_02_T1,0,0,0.8191940615058323,0.5972308475439042,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-10-15,2023-10-15,2023,grass,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119039_20231015_02_T1,0,0,0.8191940615058323,0.5814651605826773,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-11-13,2023-11-14,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20231114T023941_R089_T51RUQ_20241112T140138,LC08_L2SP_118038_20231113_02_T1,1,1,0.7432496447181429,0.6555805951342444,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-11-13,2023-11-14,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20231114T023941_R089_T51RUQ_20241112T140138,LC08_L2SP_118039_20231113_02_T1,1,1,0.7432496447181429,0.6689687991897795,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.6952292728114869,0.5848170297152417,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.6952292728114869,0.5864910310423349,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.592128801431127,0.529067281958784,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_grass_E1,C07_04,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.592128801431127,0.5391998115818295,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-03-10,2023-03-09,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.3887640449438201,0.3892292032941611,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-03-16,2023-03-14,2023,tree,S2B,Landsat 7,S2B_MSIL2A_20230314T023529_R089_T51RUQ_20240820T154634,LE07_L2SP_118038_20230316_02_T1,-2,2,0.5147566117286316,0.3358748677384965,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-09-10,2023-09-10,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118038_20230910_02_T1,0,0,0.6135762971206008,0.698412698412699,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-09-10,2023-09-10,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118039_20230910_02_T1,0,0,0.6135762971206008,0.695188367481824,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-10-15,2023-10-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119038_20231015_02_T1,0,0,0.7571788413098238,0.6425306731399327,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-10-15,2023-10-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119039_20231015_02_T1,0,0,0.7571788413098238,0.6292740786251273,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-11-13,2023-11-14,2023,tree,S2A,Landsat 8,S2A_MSIL2A_20231114T023941_R089_T51RUQ_20241112T140138,LC08_L2SP_118038_20231113_02_T1,1,1,0.7993586807146129,0.5649184680311473,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-11-13,2023-11-14,2023,tree,S2A,Landsat 8,S2A_MSIL2A_20231114T023941_R089_T51RUQ_20241112T140138,LC08_L2SP_118039_20231113_02_T1,1,1,0.7993586807146129,0.5580453724470562,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.7307335190343547,0.4937541359124464,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.7307335190343547,0.5330000314435749,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.6118881118881119,0.4620895412438539,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_04_tree_E1,C07_04,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.6118881118881119,0.4664106422458763,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-03-10,2023-03-09,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.2504073872895166,0.2795863978378172,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-03-26,2023-03-26,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118038_20230326_02_T1,0,0,0.3262135922330096,0.329911165981305,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-03-26,2023-03-26,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118039_20230326_02_T1,0,0,0.3262135922330096,0.3155659472641092,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-05-13,2023-05-15,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230515T022531_R046_T51RUQ_20230515T092903,LC09_L2SP_118038_20230513_02_T1,2,2,0.4114583333333333,0.4449151597583003,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-05-16,2023-05-15,2023,grass,S2A,Landsat 7,S2A_MSIL2A_20230515T022531_R046_T51RUQ_20230515T092903,LE07_L2SP_118039_20230516_02_T1,-1,1,0.4114583333333333,0.2987445037640425,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
